timestamp,current,voltage,energy,power_factor,power,label
1765745503000,0.17,227.8,5.95,1,39.5,"solder_idle, glue_gun_idle"
1765745504000,0.17,227.5,5.95,1,38.8,"solder_idle, glue_gun_idle"
1765745505000,0.17,227.5,5.95,1,38.8,"solder_idle, glue_gun_idle"
1765745506000,0.17,227.5,5.95,1,38.8,"solder_idle, glue_gun_idle"
1765745507000,0.17,227.5,5.95,1,38.8,"solder_idle, glue_gun_idle"
1765745510000,0.17,227.5,5.95,0.99,38.7,"solder_idle, glue_gun_idle"
1765745511000,0.17,227.6,5.95,0.99,38.7,"solder_idle, glue_gun_idle"
1765745512000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745513000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745514000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745515000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745516000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745517000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745518000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745519000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745520000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745521000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745522000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745523000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745524000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745525000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745526000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745527000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745528000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745529000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745530000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745531000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745532000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745533000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745534000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745535000,0.17,227.4,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745536000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745537000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745538000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745539000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745540000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745541000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745542000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745543000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745544000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745545000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745546000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745547000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745548000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745549000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745550000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745551000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745552000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745553000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745554000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745555000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745556000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745557000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745558000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745559000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745560000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745561000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745562000,0.17,227.6,5.95,1,38.7,"solder_idle, glue_gun_idle"
1765745563000,0.17,227.9,5.95,1,38.5,"solder_idle, glue_gun_idle"
1765745564000,0.17,227.9,5.95,1,38.5,"solder_idle, glue_gun_idle"
1765745565000,0.17,227.9,5.95,1,38.5,"solder_idle, glue_gun_idle"
1765745566000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745567000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745568000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745569000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745570000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745571000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745572000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745573000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745574000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745575000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745576000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745577000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745578000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745579000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745580000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745581000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745582000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745583000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745584000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745585000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745586000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745587000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745588000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745589000,0.17,227.9,5.95,1,38.4,"solder_idle, glue_gun_idle"
1765745603000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745604000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745605000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745606000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745607000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745608000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745609000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745610000,0.17,228,5.95,1,38.3,"solder_idle, glue_gun_idle"
1765745611000,0.17,227.9,5.95,0.99,38.3,"solder_idle, glue_gun_idle"
1765745612000,0.17,227.9,5.95,0.99,38.3,"solder_idle, glue_gun_idle"
1765745613000,0.17,227.9,5.95,0.99,38.3,"solder_idle, glue_gun_idle"
1765745614000,0.17,227.9,5.95,0.99,38.3,"solder_idle, glue_gun_idle"
1765745615000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745616000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745617000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745618000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745619000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745620000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745621000,0.17,227.9,5.95,1,38.2,"solder_idle, glue_gun_idle"
1765745638000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745639000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745640000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745641000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745642000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745643000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745644000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745645000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745646000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745647000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745648000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745649000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745650000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745651000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745652000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745653000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745654000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745655000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745656000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745657000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745658000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745659000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745660000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745661000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745662000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745663000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745664000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745665000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745666000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745667000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745668000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745669000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745670000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745671000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745672000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745673000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745674000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745675000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745676000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745677000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745678000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745679000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745680000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745681000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745682000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745683000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745684000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745685000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745686000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745687000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745688000,0.17,227.8,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745689000,0.17,227.9,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745690000,0.17,227.9,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745691000,0.17,227.9,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745692000,0.17,227.9,5.95,1,38.1,"solder_idle, glue_gun_idle"
1765745693000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745694000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745695000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745696000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745697000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745698000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745699000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745700000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745701000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745702000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745703000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745704000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745705000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745706000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745707000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745708000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745709000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745710000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745711000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745712000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745713000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745714000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745715000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745716000,0.17,227.7,5.95,1,38,"solder_idle, glue_gun_idle"
1765745717000,0.17,227.9,5.95,1,38,"solder_idle, glue_gun_idle"
1765745718000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745719000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745720000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745721000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745722000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745723000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745724000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745725000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745726000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745727000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745728000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745729000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745730000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745731000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745732000,0.17,227.8,5.95,1,38,"solder_idle, glue_gun_idle"
1765745733000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745734000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745735000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745736000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745737000,0.17,227.8,5.95,1,37.8,"solder_idle, glue_gun_idle"
1765745738000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745739000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745740000,0.17,227.7,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745741000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745742000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745743000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745744000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745745000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745746000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745747000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745748000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745749000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745750000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745751000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745752000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745753000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745754000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745755000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745756000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745757000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745758000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745759000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745760000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745761000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745762000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745763000,0.17,227.6,5.95,1,37.9,"solder_idle, glue_gun_idle"
1765745764000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745765000,0.17,227.8,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745766000,0.17,227.8,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745767000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745768000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745769000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745770000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745771000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745772000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745773000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745774000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745775000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745776000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745777000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745778000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745779000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745780000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745781000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745782000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745783000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745784000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745785000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745786000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745787000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745788000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745789000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745790000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745791000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745792000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745793000,0.17,227.7,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745794000,0.17,227.9,5.95,1,37.8,"solder_idle, glue_gun_idle"
1765745795000,0.17,227.9,5.95,1,37.8,"solder_idle, glue_gun_idle"
1765745796000,0.17,227.9,5.95,1,37.8,"solder_idle, glue_gun_idle"
1765745797000,0.17,227.9,5.95,1,37.8,"solder_idle, glue_gun_idle"
1765745798000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745799000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745800000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745801000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745802000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745803000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745804000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745805000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745806000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745807000,0.17,227.9,5.95,1,37.7,"solder_idle, glue_gun_idle"
1765745808000,0.17,228,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745809000,0.17,227.9,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745810000,0.17,227.9,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745811000,0.17,227.9,5.95,1,37.6,"solder_idle, glue_gun_idle"
1765745812000,0.17,228,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745813000,0.17,227.9,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745814000,0.17,227.9,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745815000,0.17,227.9,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765745816000,0.17,227.9,5.95,1,37.6,"solder_idle, glue_gun_idle"
1765745817000,0.17,227.9,5.95,1,37.6,"solder_idle, glue_gun_idle"
1765745818000,0.17,227.9,5.95,1,37.6,"solder_idle, glue_gun_idle"
1765745819000,0.17,227.9,5.95,1,37.6,"solder_idle, glue_gun_idle"
1765745820000,0.17,228,5.95,0.99,37.6,"solder_idle, glue_gun_idle"
1765637640000,0.08,234.3,5.84,0.71,12.8,"phone_charger_120w_normal, glue_gun_idle"
1765637645000,0.08,234.4,5.84,0.7,13.7,"phone_charger_120w_normal, glue_gun_idle"
1765637650000,0.09,234.3,5.84,0.7,14.5,"phone_charger_120w_normal, glue_gun_idle"
1765637655000,0.1,234.1,5.84,0.67,16.4,"phone_charger_120w_normal, glue_gun_idle"
1765637660000,0.11,234.1,5.84,0.66,16.6,"phone_charger_120w_normal, glue_gun_idle"
1765637665000,0.12,234,5.84,0.66,18.1,"phone_charger_120w_normal, glue_gun_idle"
1765637670000,0.13,234,5.84,0.64,20,"phone_charger_120w_normal, glue_gun_idle"
1765637675000,0.14,233.7,5.84,0.64,21.4,"phone_charger_120w_normal, glue_gun_idle"
1765637680000,0.16,233.5,5.84,0.63,23.2,"phone_charger_120w_normal, glue_gun_idle"
1765637685000,0.19,233.6,5.84,0.62,27.1,"phone_charger_120w_normal, glue_gun_idle"
1765637690000,0.19,233.5,5.84,0.62,27.4,"phone_charger_120w_normal, glue_gun_idle"
1765637695000,0.19,233.6,5.84,0.62,27.1,"phone_charger_120w_normal, glue_gun_idle"
1765637700000,0.18,233.5,5.84,0.63,26.3,"phone_charger_120w_normal, glue_gun_idle"
1765637705000,0.18,233.5,5.84,0.63,26.1,"phone_charger_120w_normal, glue_gun_idle"
1765637710000,0.18,233.5,5.84,0.62,26.4,"phone_charger_120w_normal, glue_gun_idle"
1765637715000,0.18,233.5,5.84,0.63,26.3,"phone_charger_120w_normal, glue_gun_idle"
1765637720000,0.18,233.6,5.84,0.62,26.4,"phone_charger_120w_normal, glue_gun_idle"
1765637725000,0.18,233.5,5.84,0.63,26.2,"phone_charger_120w_normal, glue_gun_idle"
1765637730000,0.18,233.7,5.84,0.63,25.9,"phone_charger_120w_normal, glue_gun_idle"
1765637735000,0.18,233.7,5.84,0.63,26,"phone_charger_120w_normal, glue_gun_idle"
1765637740000,0.18,233.7,5.84,0.63,25.8,"phone_charger_120w_normal, glue_gun_idle"
1765637745000,0.17,233.7,5.84,0.63,25.7,"phone_charger_120w_normal, glue_gun_idle"
1765637750000,0.18,233.7,5.84,0.63,25.8,"phone_charger_120w_normal, glue_gun_idle"
1765637755000,0.17,233.7,5.84,0.63,25.6,"phone_charger_120w_normal, glue_gun_idle"
1765637760000,0.17,233.6,5.84,0.63,25.6,"phone_charger_120w_normal, glue_gun_idle"
1765637765000,0.17,233.6,5.84,0.63,25.7,"phone_charger_120w_normal, glue_gun_idle"
1765637770000,0.17,233.6,5.84,0.63,25.6,"phone_charger_120w_normal, glue_gun_idle"
1765637775000,0.17,233.6,5.84,0.64,25.7,"phone_charger_120w_normal, glue_gun_idle"
1765637780000,0.17,233.7,5.84,0.64,25.7,"phone_charger_120w_normal, glue_gun_idle"
1765637785000,0.17,233.5,5.84,0.64,25.6,"phone_charger_120w_normal, glue_gun_idle"
1765637790000,0.17,233.5,5.84,0.64,25.7,"phone_charger_120w_normal, glue_gun_idle"
1765637795000,0.17,233.5,5.84,0.64,25.6,"phone_charger_120w_normal, glue_gun_idle"
1765637800000,0.17,233.5,5.84,0.64,25.5,"phone_charger_120w_normal, glue_gun_idle"
1765637805000,0.17,233.5,5.84,0.64,25.8,"phone_charger_120w_normal, glue_gun_idle"
1765637810000,0.17,233.6,5.84,0.65,25.1,"phone_charger_120w_normal, glue_gun_idle"
1765637815000,0.17,233.6,5.84,0.64,25,"phone_charger_120w_normal, glue_gun_idle"
1765637820000,0.17,233.6,5.84,0.64,25.1,"phone_charger_120w_normal, glue_gun_idle"
1765637825000,0.17,233.6,5.84,0.64,25.2,"phone_charger_120w_normal, glue_gun_idle"
1765637830000,0.17,233.6,5.84,0.64,25,"phone_charger_120w_normal, glue_gun_idle"
1765637835000,0.17,233.8,5.84,0.64,25.1,"phone_charger_120w_normal, glue_gun_idle"
1765637840000,0.17,233.7,5.84,0.64,25.1,"phone_charger_120w_normal, glue_gun_idle"
1765637845000,0.17,233.6,5.84,0.64,25.1,"phone_charger_120w_normal, glue_gun_idle"
1765637850000,0.17,233.5,5.84,0.64,25.4,"phone_charger_120w_normal, glue_gun_idle"
1765637855000,0.17,233.5,5.84,0.63,25,"phone_charger_120w_normal, glue_gun_idle"
1765637860000,0.17,233.4,5.84,0.64,25.2,"phone_charger_120w_normal, glue_gun_idle"
1765637865000,0.17,233.4,5.84,0.63,25,"phone_charger_120w_normal, glue_gun_idle"
1765637870000,0.17,233.4,5.84,0.64,25.2,"phone_charger_120w_normal, glue_gun_idle"
1765637875000,0.17,233.4,5.84,0.64,25,"phone_charger_120w_normal, glue_gun_idle"
